대분류코드,사업자등록번호,순번,특허명칭,IPC코드내용,출원인명,출원번호,특허명,출원날짜,CPC번호,인용수,피인용수,발명자수,청구항수
J,7448802380,1,,,,1020170009607,"도서의 이미지를 이용한 도서 데이터베이스 구축하는 방법, 이를 이용한 도서 추천 방법, 및 그 시스템.",20170120.0,G06Q50/10,0.0,1.0,1.0,3.0
J,3148602411,1,,,,1020120081432,어린이 위치정보 제공 가능한 이동통신 단말기,20120725.0,H04W88/02,0.0,4.0,2.0,17.0
F,1218602427,1,,,,1020000045136,무선호출망을 이용한 인터넷주소 전달 및 역접속방법,20000803.0,H04L65/1073,0.0,0.0,1.0,4.0
C,1138602432,1,,,,1020200088868,외부 간섭으로부터 차단된 레이저 마킹층을 포함한 레이저 라벨,20200717.0,G09F3/0297,0.0,0.0,1.0,10.0
J,3488102466,1,,,,1020200138845,클라우드 기반의 사스형 개인정보 보호 장치 및 방법,20201026.0,G06F21/6254,0.0,0.0,1.0,7.0
J,4618102467,1,,,,1020190145290,경력관리 및 인사관리 지원가능한 메신저 어플리케이션을 통한 정보 처리 방법을 수행하며 기록 매체에 저장된 컴퓨터 프로그램,20191113.0,G06Q10/105,14.0,1.0,1.0,4.0
J,1098602476,1,,,,1020030008982,신용카드 매출전표를 이용한 운세 메시지 제공방법,20030213.0,F24C7/081,0.0,0.0,1.0,8.0
J,8638602490,1,,,,1020150028159,비콘과 통신할 수 있는 이동통신 단말기와 운영 서버를 이용한 대기시간 서비스 방법,20150227.0,G06Q30/0281,2.0,0.0,1.0,9.0
J,4908702495,1,,,,1020190139312,빅데이터 기반 건설사업 정보관리시스템,20191104.0,G06Q10/06315,0.0,0.0,1.0,1.0
H,1108102498,1,,,,1020130054767,객체 관계형 데이터베이스를 이용한 동적 전자해도표시시스템 및 그 동적 전자해도 제공 방법,20130515.0,G01C21/22,0.0,0.0,2.0,22.0
J,6758802507,1,,,,1020190034927,챗봇을 위한 학습 데이터 추천 장치 및 방법,20190327.0,G06N3/004,10.0,0.0,3.0,8.0
J,1138602509,1,,,,1020200109253,건설분야 문서 분석 방법,20200828.0,G06Q10/0637,2.0,0.0,10.0,7.0
M,6328102512,1,,,,1020180169052,사용자 촬영 이미지상 위치정보 및 사용자 정보 입력 기반의 가맹점 정보 db 구축 방법 및 가맹점 정보 관리 및 검색 시스템,20181226.0,G06Q30/0259,2.0,0.0,1.0,14.0
J,1358602526,1,,,,1020070136981,멀티 레이저 스캐닝 라인을 갖는 다중 루프 코어 이중플라즈마 반응기,20071226.0,H01J37/32899,0.0,0.0,1.0,19.0
G,1078102531,1,,,,20140083152,스마트 웨이코스형 씨투비 웹 플랫폼 모듈을 통한 구매자 중심의 웹 커머스 플랫폼 구축 장치 및 방법,20140703.0,G06Q30/0601,0.0,0.0,2.0,6.0
J,8848102553,1,,,,1020170060805,이동통신 단말기의 카드인식을 통한 증강현실을 구현 블루투스 통신 대전게임 방법,20170517.0,A63F13/822,0.0,0.0,2.0,3.0
J,2468702555,1,,,,1020210042167,기준정보 관리 시스템 및 방법,20210331.0,G06Q10/0637,1.0,0.0,1.0,2.0
F,5078102598,1,,,,2019930020910,건축용 석판 부착 금구,19931012.0,E04F13/15,0.0,0.0,1.0,1.0
J,2048602602,1,,,,1020140019840,실시간 영상으로부터 기상 정보를 추출하여 제공하는 방법,20140220.0,G06Q50/00,0.0,0.0,2.0,5.0
F,6168102605,1,,,,1020150143449,광학을 이용한 산소주택,20151014.0,E04H1/02,0.0,0.0,1.0,1.0
J,4218102620,1,,,,1020180107321,블록체인을 이용한  컨텐츠의 워터마크 관리 시스템 및 방법,20180907.0,G06F21/10,0.0,0.0,1.0,7.0
J,8988702634,1,,,,1020210080151,"열선 패턴 장치, 열화상 카메라 캘리브레이션 방법 및 장치",20210621.0,G06T7/80,0.0,0.0,2.0,13.0
J,1358102657,1,,,,1020060017649,무채혈 혈당농도측정장치 및 방법,20060223.0,B65D25/04,0.0,0.0,2.0,11.0
J,5148102707,1,,,,1020150053949,콘크리트 구조물 내의 잉여수 및 침투수 제거용 지수바,20150416.0,E04B1/6806,2.0,0.0,4.0,6.0
P,7798102712,1,,,,1020200149755,안심번호 관리 방법,20201110.0,H04W4/16,0.0,0.0,5.0,12.0
G,8938102715,1,,,,2020010008698,통신장비용 케이블 커넥터의 록킹장치,20010329.0,,0.0,0.0,1.0,1.0
F,1228102732,1,,,,2019950004775,캐비넷 지주골재의 결착후레임,19950317.0,H05K7/186,0.0,0.0,1.0,1.0
G,2628102733,1,,,,1020180142354,다목적 가위,20181119.0,B26B13/22,1.0,0.0,1.0,8.0
J,1138602736,1,,,,1020160145769,보안 솔루션을 제공하는 양방향 온라인 강의 시스템 및 그 제공방법,20161103.0,G06Q50/20,0.0,0.0,1.0,6.0
G,6298702761,1,,,,2020190003265,넥밴드 및 배터리 착탈이 가능한 착용형 넥밴드 선풍기,20190806.0,F04D25/08,1.0,0.0,2.0,7.0
M,8888802776,1,,,,1020180075332,실시간 소리 분석 방법 및 장치,20180629.0,G10L25/27,2.0,0.0,2.0,10.0
L,1058702786,1,,,,2020070001915,해양생물 유입방지용 어망,20070201.0,A01K69/00,0.0,0.0,3.0,2.0
C,1678702790,1,,,,1020200057839,다양한 싱글밴드  패스 필터를 이용하여 구현된 듀얼 밴드  패스 필터 모듈,20200514.0,G02B6/29364,0.0,0.0,2.0,7.0
J,2658702819,1,,,,1020200011791,학교 안전 사고 관리 시스템 및 이를 이용한 학교 안전 사고 예방 방법,20200131.0,G06Q50/205,0.0,0.0,1.0,9.0
F,1278602829,1,,,,1020150067287,슬라이딩 창호용 스트라이크,20150514.0,E05C19/10,0.0,0.0,1.0,1.0
J,1138602850,1,,,,1020150066362,문서 인식 분류 시스템,20150513.0,G06K9/00523,0.0,9.0,1.0,5.0
F,1808602856,1,,,,1020160000990,무동력 회전파쇄구가 장착된 연약지반 개량용 심층혼합처리장치 및 방법,20160105.0,E02D3/12,0.0,0.0,2.0,2.0
J,1148602866,1,,,,1020160136647,모든 업종에 적용 가능한 안드로이드 기반 all in one 스마트pos시스템 개발,20161020.0,G07G1/0009,0.0,0.0,1.0,1.0
F,1268602910,1,,,,1020070068354,다관 열교환부형 급탕 열교환기를 구비한 고압 냉매시스템,20070706.0,F28D7/10,0.0,0.0,4.0,6.0
F,7618602917,1,,,,1020110074813,찬합식 도시락 용기,20110727.0,A45C11/20,0.0,0.0,1.0,5.0
C,1218602953,1,,,,1020140178982,처리수의 미생물 정화장치,20141212.0,C02F3/10,1.0,0.0,1.0,4.0
C,2148802973,1,,,,1020190037462,앱을 이용한 미아방지 시스템,20190329.0,G08B21/0205,0.0,0.0,1.0,1.0
J,5878802982,1,,,,1020200156392,"정기결제를 기반으로 하는 서비스를 관리하기 위한 방법, 시스템 및 컴퓨터 판독 가능한 기록 매체",20201120.0,G06Q20/14,1.0,0.0,1.0,12.0
F,1108102989,1,,,,1020060111119,디지털 디스플레이 시스템,20061110.0,H04Q9/02,0.0,0.0,3.0,7.0
J,1058703014,1,,,,1020120011025,국가도시별 오프라인 지도 다운로드 방식의 모바일 서비스 구현 방법 및 시스템,20120203.0,E06B9/52,0.0,0.0,1.0,1.0
J,1238603016,1,,,,1020140093060,Qr코드를 이용하고 2채널로 2차 인증을 하는 인증 시스템 및 그 방법,20140723.0,G06F21/00,0.0,0.0,1.0,25.0
M,1148603038,1,,,,1020130065650,유동인구의 행동분석을 통한 효과적 홍보전략 구축 전산시스템.,20130610.0,G06Q30/0201,0.0,0.0,1.0,3.0
L,1058703069,1,,,,1020140097054,도어 잠금 및 해제장치,20140730.0,E05B47/00,0.0,1.0,2.0,1.0
J,1198103097,1,,,,1020060045116,알칼리 환원수 물통,20060519.0,B65D41/04,0.0,0.0,1.0,2.0
J,2118803100,1,,,,1020210126264,청탁 거래 시스템,20210924.0,G06Q30/0613,0.0,0.0,3.0,1.0
F,8538703111,1,,,,1020030041733,펌핑장치가 없는 향발현장치 및 이에 사용되는 세라믹심지를 구비한 카트리지,20030625.0,A61L9/127,0.0,0.0,4.0,11.0
G,2588603130,1,,,,1020190016046,가맹점의회원을공유하여관리하는연합마케팅방법및연합마케팅시스템,20190212.0,G06Q30/0238,0.0,0.0,1.0,4.0
G,4098103142,1,,,,2020050005164,대기 순번표 발권 시스템,20050225.0,G07B1/00,0.0,0.0,3.0,3.0
P,1208103161,1,,,,1020040030396,학습과 롤플레잉 게임이 결합된 온라인상의 학습관리 시스템,20040430.0,G06Q50/20,0.0,0.0,2.0,22.0
C,1268603162,1,,,,1020010006446,무궤도회전을 이용한 냉난방 장치,20010209.0,F25B29/003,0.0,0.0,1.0,5.0
C,1108603190,1,,,,1020160022756,제어 시스템을 이용한 led 조명 장치 및 그 제어 방법,20160225.0,H05B37/02,0.0,0.0,2.0,10.0
F,2248603194,1,,,,2019940038910,칸막이벽 결합구조,19941230.0,E04B2/825,0.0,0.0,1.0,1.0
F,1048603205,1,,,,1020210165486,"인공지능 기반 객체 자동 인식을 위한 cctv 제어 방법, 장치 및 시스템",20211126.0,H04N7/188,4.0,0.0,1.0,2.0
F,4908603255,1,,,,2020010019188,건물의 개별냉방용 일체형 에어컨 모듈,20010626.0,,0.0,0.0,1.0,2.0
F,6168103259,1,,,,1020100086560,목조주택용 벽체의 마감재 고정방법 및 그 고정장치,20100903.0,E04F13/08,0.0,0.0,1.0,9.0
C,8018603262,1,,,,1020180028798,무선 통신을 이용한 음성 데이터 관리 시스템,20180312.0,H04M3/42,0.0,0.0,1.0,2.0
J,5158103298,1,,,,1020080005419,휴대용 단말기에서 6축 센서를 이용하여 레이싱게임을 하는방법,20080117.0,H04M1/72427,0.0,0.0,6.0,2.0
F,3388103315,1,,,,1020030041733,펌핑장치가 없는 향발현장치 및 이에 사용되는 세라믹심지를 구비한 카트리지,20030625.0,A61L9/127,0.0,0.0,4.0,11.0
F,6158603317,1,,,,1020110095191,재활용 폴리유산을 포함하는 수지 조성물 및 이를 이용한 토목보강용 생분해성 섬유의 제조방법,20110921.0,C08L67/04,1.0,0.0,4.0,3.0
F,8418703319,1,,,,1020160000990,무동력 회전파쇄구가 장착된 연약지반 개량용 심층혼합처리장치 및 방법,20160105.0,E02D3/12,0.0,0.0,2.0,2.0
J,1188803386,1,,,,2020050029120,화재 시 온도 감지를 할 수 있는 자동화 댐퍼,20051012.0,A62C2/16,0.0,0.0,2.0,2.0
J,1138603397,1,,,,1020170124498,용접부 정보 자동생성방법 및 그것의 구현을 위한 프로그램이 기록된 기록매체,20170926.0,G06F17/5095,1.0,0.0,4.0,4.0
F,1288703400,1,,,,1020050045681,계란 선별기의 계란 이송구,20050530.0,A01K43/08,0.0,0.0,1.0,3.0
J,7058703437,1,,,,1020170152235,인터렉티브 키보드 제공방법 및 그 시스템,20171115.0,G06F3/04886,2.0,0.0,1.0,6.0
F,8793603457,1,,,,1020190039920,생맥주 디스펜서 세척장치,20190405.0,B67D1/07,1.0,0.0,1.0,2.0
F,1198603462,1,,,,1020060106067,아파트 단지 내 개별 세대의 자연 환기 성능 예측 방법,20061031.0,F24F11/0001,0.0,0.0,3.0,7.0
C,1198603463,1,,,,1020130082258,당밀 펠릿 제조 방법 및 조성물,20130712.0,C05F5/00,3.0,0.0,2.0,2.0
F,1168103488,1,,,,2019930016645,스케일 필터scale filter,19930826.0,B01D35/30,0.0,0.0,1.0,2.0
J,7778803489,1,,,,1020200014906,클라우드 기반 가전제품 거래 o2o 설치 중개 시스템 및 그 이용방법,20200207.0,G06Q30/0619,0.0,0.0,1.0,8.0
F,4018103491,1,,,,1020040101611,지문인식 포인트 카드 승인방법,20041206.0,G06K19/0718,0.0,0.0,1.0,8.0
C,1238603539,1,,,,1020160121050,Led 드라이버를 이용한 led 조명기기,20160921.0,H05B33/0809,0.0,0.0,1.0,5.0
F,1248603541,1,,,,2020030010956,총기 보관함,20030410.0,F41C33/06,0.0,0.0,1.0,5.0
C,1308103543,1,,,,1020030008432,토목 및 도로 교통 시설물 설치용 기둥의 매설형 하부 기초,20030211.0,E04H12/2269,0.0,0.0,1.0,3.0
C,1998103546,1,,,,1020210099385,반려동물 배변봉투 케이스,20210728.0,B65F1/062,1.0,0.0,1.0,2.0
J,5498803557,1,,,,1020120047715,초임계 유체 추출을 이용한 폴리메톡시플라본의 제조 방법,20120504.0,C07D311/30,0.0,0.0,3.0,12.0
J,7568603561,1,,,,1020200085399,유가증권 투자 관리 시스템 및 서버,20200710.0,G06Q40/06,0.0,0.0,1.0,10.0
G,8670203563,1,,,,1020130071629,수도꼭지 연결용 다목적호스,20130621.0,B05B1/18,0.0,0.0,1.0,5.0
G,1018103591,1,,,,1020130114480,콘텐츠 사용 집계 시스템 및 그 방법,20130926.0,G06Q50/10,0.0,0.0,1.0,10.0
F,5228103594,1,,,,2020000002842,지하주차장 천장에 매달린 흡기 및 배기 팬 하우징,20000202.0,F24F7/06,0.0,0.0,1.0,1.0
J,1918803596,1,,,,1020170090149,메신저 서비스를 기반으로 가상계좌를 모임계좌로 사용하는 방법 및 시스템,20170717.0,G06Q40/02,0.0,0.0,1.0,17.0
P,1058703614,1,,,,1020200166222,색채 교구 키트,20201202.0,G09B19/0023,1.0,0.0,1.0,1.0
F,4188103621,1,,,,2020180004539,내진성이 큰 철근콘크리트 보용 철근구조물,20181002.0,E04H9/021,0.0,0.0,2.0,3.0
F,2128103643,1,,,,2020060014926,진열대,20060602.0,A47B67/04,0.0,0.0,1.0,4.0
J,1678603672,1,,,,1020210080987,공공기관 관리 시스템,20210622.0,G06Q50/26,0.0,0.0,1.0,1.0
F,1058103701,1,,,,1019950044963,직천공 강관 보강형 다단 그라우팅 시공 방법 및 직천공 장치,19951129.0,E02D3/12,0.0,0.0,8.0,17.0
C,3058103715,1,,,,2020010017769,타일 패널,20010614.0,,0.0,0.0,1.0,3.0
F,2118603748,1,,,,2020110000331,데크 마감재 설치구조,20110112.0,E04F15/02044,0.0,0.0,1.0,3.0
J,1208603762,1,,,,1020110093431,아이브이알과 스마트폰 연동 시스템,20110916.0,H04W4/16,0.0,0.0,2.0,5.0
C,1348703766,1,,,,1020160021593,"치아 임플란트의 기준투과도 및 기준색좌표용 지르코니아 소결체, 이의 제조방법 및 이의 제조용 소결로",20160224.0,C04B35/48,0.0,0.0,3.0,12.0
F,5098103769,1,,,,2020170005775,건축공사용 가설펜스,20171110.0,E04G21/32,1.0,0.0,1.0,2.0
J,2208703783,1,,,,1020120110222,통합 품질관리 기반의 품질검사 시스템,20121004.0,G06Q10/08,1.0,1.0,1.0,2.0
J,2208703794,1,,,,1020180041811,영상 인식을 이용한 의류 생산 모니터링 시스템,20180410.0,G06Q50/04,0.0,0.0,4.0,6.0
J,2098803832,1,,,,1020170103602,기출 단어 분석 장치 및 방법,20170816.0,G06F17/27,2.0,0.0,1.0,11.0
G,2118603833,1,,,,1020190041914,컴퓨팅 장치 및 이를 포함하는 매장 주문 시스템,20190410.0,G06Q30/0635,1.0,0.0,2.0,14.0
J,2158103835,1,,,,1020170065848,전파 시뮬레이션 장치,20170529.0,G05B13/048,0.0,0.0,8.0,6.0
F,5038103846,1,,,,1020150072884,상수관 정보 표시기능을 갖는 제수밸브,20150526.0,F16K37/00,1.0,0.0,1.0,2.0
F,4708803870,1,,,,1020160042829,조립식 프리캐스트 콘크리트교량 바닥판,20160407.0,E01D19/125,1.0,0.0,1.0,3.0
C,1208103881,1,,,,1020200043776,일체화 외단열시스템 및 이의 시공방법,20200410.0,E04B1/762,1.0,0.0,2.0,10.0
C,1198603889,1,,,,1020150068272,최저의 인체하중과 최소의 착좌스위치 동작으로 변기 물내림 기능을 극대화시킨 와이어 당김방식이 구비된 무전원 자동 물내림 장치,20150515.0,E03D5/04,0.0,0.0,1.0,14.0
G,4258803890,1,,,,1020190147742,피로회복을 위한 경구용 수액분말 조성물 및 이의 제조방법,20191118.0,A61K9/14,2.0,0.0,3.0,6.0
J,1058603891,1,,,,1020070122045," 제어를 통한 움직이는 대상체의 영상 데이터 획득방법, 그를 위한 라인 노출 방법 및 영상 데이터 획득 장치",20071128.0,H04N5/2354,0.0,0.0,3.0,15.0
J,8658603910,1,,,,1020200142607,보행도로 데이터 획득 시스템,20201030.0,G08G1/0108,0.0,0.0,1.0,14.0
J,1208703919,1,,,,1020200164499,콘텐츠 시청 확인 방법과 장치 및 컴퓨터프로그램,20201130.0,H04N21/44204,2.0,0.0,5.0,4.0
J,3128603972,1,,,,1020140000672,상점 경영 및 마케팅 관리 시스템,20140103.0,G06Q30/0207,2.0,0.0,1.0,11.0
J,4638703975,1,,,,1020180055934,질의자 의도를 이해하기 위한 구문 규칙 자동생성 장치 및 방법,20180516.0,G06F40/253,1.0,0.0,4.0,3.0
F,2958603990,1,,,,1020190005235,흙막이판을 이용한 탑다운 방식 지하구조물 축조 공법,20190115.0,E02D29/055,0.0,0.0,3.0,8.0
K,8458104002,1,,,,1020190143191,온라인 판매를 위한 금융서비스 제공 방법 및 그 장치,20191111.0,G06Q20/02,0.0,0.0,1.0,4.0
J,5358104040,1,,,,1020190081879,딥 러닝 알고리즘을 이용한 설비 제어 시스템 및 방법,20190708.0,G05B23/0254,1.0,0.0,1.0,12.0
C,4098704061,1,,,,1020200060249,로그 무결성 검사 및 이를 통한 로그 위변조 행위 증빙 시스템 및 그 방법,20200520.0,G06F21/64,0.0,0.0,4.0,8.0
J,1208604069,1,,,,1020080005792,지피에스 및 유무선 통신망을 이용한 방문의 영업 관리시스템 및 그 영업 관리 방법,20080118.0,G06Q10/0631,0.0,0.0,2.0,5.0
J,2118804075,1,,,,1020170181050,타임테이블과 위치에 따른 상품 추천 시스템,20171227.0,G06Q30/0631,0.0,0.0,1.0,8.0
G,1058704078,1,,,,1020000008219,내연기관용 점화플러그의 발화부의 제조방법,20000221.0,H01T21/02,0.0,0.0,1.0,3.0
J,2178104082,1,,,,1020200134879,사용자 맞춤형 화장품 추천 서비스를 제공하기 위한 시스템,20201019.0,G06Q30/0631,0.0,0.0,1.0,5.0
J,3638804102,1,,,,1020180150670,프로필 자동생성서버 및 방법,20181129.0,G06F40/279,2.0,0.0,4.0,8.0
F,5088104103,1,,,,1020110132062,가리비 패각 타공용 드릴링 머신,20111209.0,B23B39/04,0.0,0.0,2.0,5.0
G,1198604117,1,,,,1020040105007,사장교 타입 장지간 가설 교량,20041213.0,E01D11/04,0.0,1.0,1.0,13.0
F,8588104120,1,,,,1019990039936,그라우팅 지향식 수평 굴착 방법,19990916.0,E21D9/10,0.0,0.0,1.0,3.0
F,6108104155,1,,,,1019990013064,로터리식 루퍼,19990413.0,B21C47/16,0.0,2.0,1.0,2.0
F,2038104158,1,,,,1020150088944,IoT환경에서 고객 중심의 전시를 제공하는 방법 및 시스템,20150623.0,G06Q50/10,0.0,0.0,2.0,13.0
J,1178104194,1,,,,1020180079494,수중촬영용 드론 시스템 및 이를 이용한 제어방법,20180709.0,G03B15/006,0.0,0.0,3.0,4.0
J,1388104202,1,,,,1020130080792,지하시설물 3차원 모델링 시스템 및 방법,20130710.0,G06Q50/08,0.0,1.0,3.0,8.0
J,2068604206,1,,,,1020010012494,동판의 산화막 형성방법 및 이에 의해 제조된 동판,20010312.0,H01L23/142,0.0,1.0,1.0,2.0
F,4018104215,1,,,,1020140033953,렌즈전면부 이물질 제거장치를 갖는 무인감시 카메라,20140324.0,H04N7/18,0.0,0.0,1.0,6.0
J,4818104219,1,,,,1020210160177,디지털 콘텐츠의 필터링 시스템 및 필터링 제어방법,20211119.0,H04N21/454,3.0,0.0,3.0,8.0
F,5598804222,1,,,,1020190139221,건물 내외벽에 대리석을 부착하는 방법,20191104.0,E04F13/14,1.0,0.0,1.0,3.0
C,5678104224,1,,,,1020190040470,아미노산 함유 천연 화장료 조성물의 제조방법,20190405.0,A61K8/44,1.0,0.0,1.0,5.0
J,7128604232,1,,,,1020060006326,를 이용한 음식물 쓰레기 수거 관리 시스템 및 그방법,20060120.0,G06Q50/26,0.0,0.0,1.0,14.0
F,1358104277,1,,,,1020060106731,그레이팅,20061031.0,E03F5/06,1.0,3.0,1.0,8.0
F,8038704279,1,,,,1020200110877,저장장치 일체형 방범용 카메라 시스템 및 그를 이용한 감시방법,20200901.0,H04N7/18,0.0,0.0,1.0,3.0
C,6068604284,1,,,,1020120020805,절전 및 과부하 방지장치,20120229.0,H01R31/065,0.0,0.0,1.0,5.0
J,5098104290,1,,,,1020170132912,협업필터링을 이용한 조달공고 추천방법 및 시스템,20171013.0,G06Q30/0619,0.0,0.0,3.0,2.0
F,5608104291,1,,,,1020140153147,수동식 양수기,20141105.0,,2.0,1.0,3.0,2.0
F,1128104294,1,,,,1020060063856,인터넷 쇼핑몰에서 적립금을 이용한 경매방법,20060707.0,G06Q30/0239,0.0,0.0,2.0,5.0
F,1198104295,1,,,,1020110107403,열차신호제어용 발리스 고정장치,20111020.0,E01B9/62,0.0,1.0,2.0,5.0
C,1288504319,1,,,,1020190037462,앱을 이용한 미아방지 시스템,20190329.0,G08B21/0205,0.0,0.0,1.0,1.0
J,1148604360,1,,,,1020130150398,사회문제 해결을 위한 서비스 시스템 및 툴킷,20131205.0,G06Q50/22,0.0,0.0,1.0,10.0
N,1058704363,1,,,,1020060020440,4시아노페닐 이소시아네이트의 제조방법,20060303.0,C07C263/20,0.0,0.0,5.0,8.0
J,1238604380,1,,,,1020090077292,자동차의 압류설정해지 촉탁방법 및 장치,20090820.0,G06Q50/26,1.0,0.0,2.0,16.0
F,4128104394,1,,,,1020100039580,부동결 소화용수 공급장치,20100428.0,A62C35/68,3.0,0.0,1.0,7.0
J,1198604407,1,,,,2019980005287,고전압 프라스틱 필름콘덴서의 자동 예비압축 정열장치,19980407.0,,0.0,0.0,1.0,6.0
F,1138104426,1,,,,1020000064616,폐수정화 시스템,20001101.0,C02F1/32,0.0,1.0,2.0,1.0
F,1248604427,1,,,,20080002183,크린룸 바닥판넬 지지장치,20080219.0,E04F15/02452,0.0,0.0,1.0,1.0
J,3588604440,1,,,,1020150144214,차량 상태 진단 및 운전자 정보 제공 시스템,20151015.0,G06Q50/30,1.0,2.0,2.0,9.0
J,5278604444,1,,,,1020200053955,디스플레이 패널용 비접촉 이송장치,20200506.0,H01L21/6779,1.0,0.0,1.0,10.0
F,1148104458,1,,,,1020140174406,이중창 시스템,20141205.0,E06B9/304,2.0,0.0,1.0,6.0
J,2118804460,1,,,,1020190161160,다양한 조건 하의 어플리케이션 개발 지원 시스템,20191206.0,G06F8/38,0.0,0.0,1.0,1.0
F,2078104491,1,,,,2019940038910,칸막이벽 결합구조,19941230.0,E04B2/825,0.0,0.0,1.0,1.0
J,4758704502,1,,,,1020170121026,익명성 유지 시스템 및 그 방법,20170920.0,G06F21/6254,3.0,1.0,1.0,7.0
F,1168104503,1,,,,2020160001548,패널의 설치와 분리가 쉬운 전시용 부스,20160322.0,E04H1/1272,1.0,3.0,1.0,2.0
F,1108104522,1,,,,1019980056721,장석을 이용한 경량기포콘크리트 및 이의 제조방법,19981221.0,C04B14/041,0.0,0.0,2.0,6.0
F,1208104523,1,,,,2020110007509,맨홀,20110819.0,E02D29/1409,0.0,0.0,1.0,2.0
F,1248704527,1,,,,1020150127776,전기자동차 전자파 차폐 케이블용 차폐 테이프 및 이를 제조하는 장치,20150909.0,H01B9/021,1.0,2.0,5.0,3.0
F,1148104533,1,,,,2020000001574,에스컬레이터의 안전 스트립,20000120.0,B66B29/06,0.0,0.0,1.0,4.0
C,1838804543,1,,,,1020190059725,일회용 수면침출차컵,20190521.0,A47J31/18,0.0,0.0,1.0,6.0
I,7808604553,1,,,,1020200075953,조리장치,20200622.0,A47J43/046,0.0,0.0,2.0,14.0
J,6418804560,1,,,,1020200095090,"전사적 관리 시스템 기반의 감사정보 시스템 및 이를 이용한 운영 방법, 그 이알피프로그램이 기록된 기록매체",20200730.0,G06Q10/0637,0.0,0.0,1.0,4.0
J,1078804588,1,,,,1019990029941,전자인증에따른데이터처리방법,19990723.0,G03B29/00,0.0,0.0,1.0,2.0
J,4808604596,1,,,,1020180170378,개인 맞춤형 마스크 팩 정보제공 분석 시스템 및 방법,20181227.0,G06Q30/0621,2.0,0.0,1.0,5.0
J,2648104597,1,,,,1020150150019,카드 섹션을 처리하는 휴대용 단말기 및 그 동작 방법,20151028.0,H04W4/003,0.0,0.0,1.0,17.0
F,5028604600,1,,,,2020100012522,나선형 다철근 네일,20101203.0,E02D5/80,0.0,1.0,1.0,1.0
J,1148104625,1,,,,1019960017781,무선 교육 시스템,19960523.0,G09B5/14,0.0,0.0,1.0,11.0
F,1228104630,1,,,,1020090009093,공냉식 구이기,20090205.0,A47J37/067,0.0,0.0,1.0,3.0
G,3378104639,1,,,,1020190110164,반려동물용 피부 보습 화장료 조성물의 제조방법 및 이에 의해 제조된 화장료 조성물,20190905.0,A61K8/9789,0.0,0.0,2.0,4.0
G,7578604646,1,,,,1020200140217,소비자 관계 기반의 전자상거래 플랫폼 운영 시스템 및 방법,20201027.0,G06Q30/0613,0.0,0.0,2.0,10.0
G,2238604666,1,,,,1020180062739,집단지성을 활용한 미술작품의 정량 가치 평가 시스템,20180531.0,G06Q30/0283,1.0,0.0,1.0,4.0
M,1058604671,1,,,,1020000041637,인터넷을 통한 번역 교육 방법,20000720.0,,0.0,0.0,1.0,10.0
G,2438604681,1,,,,1020200084141,전기 자동차용 리셉터클 커넥터,20200708.0,H01R13/6582,0.0,0.0,1.0,5.0
G,5918704687,1,,,,1020200081835,케이싱 및 인출구겸용 세대단자함과 이를 이용한 단위세대내 통신선로의 배선시스템,20200703.0,H02G3/081,0.0,0.0,1.0,4.0
J,1058704690,1,,,,20130097743,소셜 네트워크에서의 상대적 친밀도 측정 시스템,20130819.0,G06Q50/01,0.0,0.0,3.0,5.0
G,1208604701,1,,,,1020070039003,고함량 글루코사민 정제용 조성물 및 글루코사민 정제의제조방법,20070420.0,A61K9/2054,0.0,0.0,4.0,6.0
G,1058704709,1,,,,1020190007622,"유연성, 접착력 및 표면 강도가 향상된 타포린 및 그 제조 방법",20190121.0,D06N3/0011,1.0,0.0,2.0,5.0
J,3908704756,1,,,,1020210112455,분석 데이터를 관리하는 시스템,20210825.0,G06F16/254,0.0,0.0,2.0,3.0
F,1198104762,1,,,,2019960041292,울타리 조립장치,19961122.0,,0.0,0.0,1.0,9.0
F,2268104765,1,,,,1020120070608,친환경 단열 커튼월 창호,20120629.0,E04B2/88,4.0,3.0,2.0,3.0
