대분류코드,사업자등록번호,순번,특허명칭,IPC코드내용,출원인명,출원번호,특허명,출원날짜,CPC번호,인용수,피인용수,발명자수,청구항수
C,3048104770,1,,,,1020010055568,고층 건물형 무선통신망 중계방법 및 장치,20010910.0,H04B7/155,0.0,0.0,1.0,3.0
J,2268104781,1,,,,1020200001455,IoT 및 빅데이터를 활용한 재난안전통합 제어방법 및 시스템,20200106.0,G06Q50/26,0.0,0.0,2.0,8.0
G,1058704792,1,,,,1020050044320,고주파 스위칭 다이오드를 이용한 광대역 전압 제어 발진기,20050526.0,H03B5/1847,0.0,0.0,2.0,5.0
F,1448104797,1,,,,1020190001455,수배전반용 디지털 보호 계전시스템 조작 제어방법,20190106.0,H02B13/0356,0.0,0.0,1.0,1.0
F,6208104808,1,,,,1020120078881,칼라커빙경계석 제조방법,20120719.0,B28B11/04,0.0,0.0,1.0,5.0
H,1058104812,1,,,,1020200063799,선적가능한 유조선 현황 디스플레이방법,20200527.0,G06Q50/28,0.0,0.0,1.0,4.0
J,1688104821,1,,,,1020200121158,교수 매체를 이용한 영어 교수 방법 및 그 장치,20200921.0,G09B19/06,3.0,0.0,4.0,10.0
F,3788804823,1,,,,1020000045136,무선호출망을 이용한 인터넷주소 전달 및 역접속방법,20000803.0,H04L65/1073,0.0,0.0,1.0,4.0
J,2148604829,1,,,,1020090074876,상황 정보에 기반한 추론 동작을 수행하는 유시티 시스템 및 그 동작 방법,20090813.0,H04W84/18,0.0,0.0,1.0,8.0
F,4118104831,1,,,,1019890010345,골프연습기의 골프공 자동 공급장치,19890721.0,,0.0,0.0,1.0,1.0
N,7218804836,1,,,,1020200008913,피검체의 중증도 정보 또는 긴급도 정보를 제공하는 방법 및 이를 이용한 장치,20200122.0,G16H50/50,0.0,0.0,1.0,1.0
J,1048104838,1,,,,1020160067291,교량용 신축 이음 장치의 제거 방법,20160531.0,E01D22/00,0.0,0.0,5.0,2.0
C,2018604845,1,,,,1020150072650,"로봇, 스마트 블록 완구 및 이를 이용한 로봇 제어 시스템",20150526.0,A63H33/042,0.0,1.0,2.0,8.0
F,6168604852,1,,,,2019840006314,카셋트 고정장치,19840703.0,G11B33/12,0.0,0.0,1.0,1.0
F,1268604861,1,,,,1020070124746,휴대폰 케이스의 코팅방법,20071204.0,B05D7/04,0.0,1.0,1.0,6.0
G,4898704867,1,,,,1020190090331,Sns 텍스트와 광고 컨텐츠의 유사성 및 광고 노출 분포의 공정성을 조합한 광고 추천 기술 및 방법,20190725.0,G06Q30/0269,0.0,0.0,2.0,10.0
F,8538804870,1,,,,20080055661,축산분뇨용 저장탱크,20080613.0,C05F17/964,0.0,0.0,1.0,5.0
C,1098104872,1,,,,2020080005248, 액상 분사 장치,20080421.0,Y02T10/30,3.0,0.0,5.0,15.0
G,2090204885,1,,,,1019900009964,권취형 메탈라이즈드 필름 콘덴서용 메탈라이즈드 플라스틱 필름 제조방법,19900702.0,,0.0,0.0,2.0,1.0
F,6088104892,1,,,,1020140185958,스마트 전력모니터링 콘센트,20141222.0,G01R11/32,1.0,1.0,2.0,5.0
J,7758704897,1,,,,1020190164749,스마트폰 및 atm 에서 본인인증이 가능한 플렉시블 손바닥 생체인증방법 및 그 장치,20191211.0,G06Q20/40145,0.0,0.0,3.0,2.0
F,1138104905,1,,,,1020100128131,단일겹 방수시트의 벽면 마감부위 시공방법,20101215.0,E04B1/644,1.0,0.0,2.0,3.0
G,1148604943,1,,,,1020140064664,혈당강하 효능 및 혈중 총콜레스테롤 감소 효능을 갖는 건강 기능식품 및 무균 포장밥,20140528.0,A23L7/10,0.0,0.0,1.0,7.0
G,2214804948,1,,,,1020070015700,"내부식성 및 내마모성을 높인 롤 초크, 그 제조방법 및압연장치",20070215.0,B21B31/02,4.0,0.0,2.0,4.0
C,3628704950,1,,,,1020190104932,카메라부 틸트용 롱 샤프트부를 구비한 방폭 스피드 돔 카메라,20190827.0,H04N5/2259,1.0,0.0,3.0,1.0
J,4318604951,1,,,,1020210136729,비주얼 코딩 및 인공지능 학습을 통한 객체의 시뮬레이션 환경 구축 시스템 및 시뮬레이션 환경 구축 방법,20211014.0,G06N3/10,0.0,0.0,2.0,3.0
F,1078604961,1,,,,1020120031046,조경석을 이용한 옹벽 구조,20120327.0,E02D29/0233,1.0,0.0,1.0,3.0
F,8278804973,1,,,,1020190179368,이동거리의 정밀 조절과 꼬임방지 기능을 겸비한 요비선 이동장치,20191231.0,H02G1/083,1.0,0.0,2.0,2.0
G,5288705001,1,,,,1019990036123,전구형 엘이디 교통신호등,19990828.0,G08G1/095,0.0,0.0,2.0,3.0
F,8588605002,1,,,,1020160170825,대추의 유산균 발효물을 이용한 닭고기 꼬치용 소스 조성물과 그의 제조방법,20161214.0,A23L23/00,4.0,1.0,4.0,4.0
J,8918605014,1,,,,1020210151895,가상현실 환경에서의 선형 객체 데이터의 공유 시스템,20211107.0,G06T3/0031,0.0,0.0,1.0,8.0
F,1178105037,1,,,,1020160059029,군사용 유선통신 분배기,20160513.0,H04M5/02,2.0,0.0,1.0,3.0
F,5038605040,1,,,,1020200035657,Led 조명등의 방열구조,20200324.0,F21V29/70,2.0,0.0,1.0,1.0
J,1058605048,1,,,,1020200153381,업무 관리 시스템,20201117.0,G06Q10/10,4.0,0.0,1.0,1.0
F,3058605060,1,,,,1020060131238,마이크로니들 롤러,20061220.0,A61M37/00,0.0,0.0,2.0,4.0
G,4688605061,1,,,,1020200091504,방열용 무기소재 코팅액 제조방법,20200723.0,C09D1/00,1.0,0.0,4.0,5.0
J,4028105074,1,,,,1020170143885,사물인터넷 기반 곤충사육 시스템,20171031.0,G06Q50/02,2.0,0.0,1.0,3.0
F,1198605109,1,,,,1019990035419,가스 충전과 유류 주유를 위한 충전 및 주유 제어장치와 그 방법,19990825.0,B67D7/36,0.0,0.0,1.0,11.0
F,2048605117,1,,,,1020200071336,비화재보율 감소 p형 수신기,20200612.0,G08B29/043,1.0,0.0,1.0,4.0
J,4068605129,1,,,,1020160106341,날개가 구비된 캐릭터를 이용하는 모바일 슈팅게임 시스템,20160822.0,A63F13/53,0.0,0.0,1.0,5.0
F,8188605195,1,,,,1020030003056,칼라벽돌 표면 융착장치,20030116.0,B28B11/005,0.0,0.0,5.0,2.0
J,1058705198,1,,,,1020190164944,크라우딩소싱 기반의 다자간 콘텐츠 제작을 위한 사용자 인터페이스 제공 장치 및 방법,20191211.0,G06Q10/103,0.0,0.0,1.0,15.0
F,1058705208,1,,,,1020110072557,상쇄 간섭을 이용한 초고압 전력용 변압기의 소음 저감 장치,20110721.0,H01F27/33,0.0,0.0,1.0,1.0
F,1178105215,1,,,,20120133396,바닥 냉난방 장치,20121123.0,Y02B30/12,0.0,0.0,1.0,7.0
J,5018605218,1,,,,1020190172651,인공 신경망의 추론 데이터에 대한 신뢰도를 판단하는 방법,20191223.0,G06N3/0481,0.0,0.0,4.0,13.0
J,7108105220,1,,,,1020190076814,그래프데이터베이스 기반의 학생 맞춤형 진로조언 시스템,20190627.0,G06Q50/20,0.0,0.0,1.0,1.0
F,4658605246,1,,,,2019940038910,칸막이벽 결합구조,19941230.0,E04B2/825,0.0,0.0,1.0,1.0
J,1768105257,1,,,,1020200007475,딥 러닝 기반 전자 신분증을 이용한 승선 관리 시스템 및 방법,20200120.0,G07C9/00309,2.0,0.0,1.0,7.0
J,7598805265,1,,,,1020210017019,Oht 시스템의 동적 라우팅 방법 및 장치,20210205.0,H01L21/67733,0.0,0.0,3.0,20.0
J,1468705270,1,,,,1020180136437,인공지능 실행가속을 위한 인공지능 실행모델 설정방법 및 인공지능 실행가속시스템,20181108.0,G06N20/10,5.0,0.0,3.0,4.0
F,1058705321,1,,,,1020020013400,컨넥터의 접속핀 조립장치,20020313.0,H01R43/01,0.0,0.0,1.0,0.0
J,3408105350,1,,,,1020200150176,온라인 생활범죄 감지 시스템 및 방법,20201111.0,G06Q50/26,0.0,0.0,6.0,8.0
F,6158105354,1,,,,1020160149574,도어용 가스켓 결합구조,20161110.0,E06B7/16,0.0,0.0,1.0,3.0
F,4148605369,1,,,,1019950000683,플라이 애쉬를 포함하는 인공경량골재 및 그 제조방법,19950117.0,,0.0,0.0,4.0,5.0
F,4708105396,1,,,,2020020018592,전기 파마기,20020619.0,,0.0,0.0,1.0,1.0
J,6708105431,1,,,,1020200070127,온라인 게임 서버 및 그 제어 방법,20200610.0,H04L63/1408,0.0,0.0,1.0,7.0
F,5028105451,1,,,,1020190040234,유진종합건설 콘크리트 구조물의 방수층,20190405.0,E04B1/644,0.0,0.0,1.0,6.0
J,2038805482,1,,,,1020160146336,뇌기능 향상을 위한 장치 및 그 시스템,20161104.0,G06Q50/22,0.0,0.0,1.0,4.0
J,3158605486,1,,,,1020180073036,블록체인 dPoC 합의알고리즘 기반 합의 인증 수행 방법,20180625.0,G06Q20/382,2.0,0.0,1.0,1.0
J,5338805516,1,,,,1020190070443,해외주재원의 파견을 지원하기 위한 플랫폼,20190614.0,G06Q10/063112,0.0,0.0,1.0,6.0
J,1208705528,1,,,,2020010002225,광고기능을 갖는 서표,20010131.0,,0.0,0.0,1.0,2.0
F,3158105530,1,,,,2020030003992,환경친화적 가동보,20030211.0,E02B7/44,0.0,0.0,1.0,4.0
J,6218605543,1,,,,1020150036270,한약 조제 공정 관리 시스템에 의한 한약 조제 공정 관리 방법,20150316.0,G06Q50/04,0.0,1.0,5.0,1.0
J,6348605544,1,,,,1020190120038,이미지 개선 장치 및 이미지 개선 방법,20190927.0,G06T5/001,0.0,0.0,2.0,15.0
F,1238605550,1,,,,1020190031017,합성수지패널용 덮개바,20190319.0,E04F10/005,1.0,0.0,1.0,1.0
J,2878705576,1,,,,1020190093073,재활용품 또는 중고물품의 자동 분류 시스템 및 이를 이용한 자동 분류 방법,20190731.0,G06Q50/26,3.0,0.0,2.0,8.0
C,1228605587,1,,,,1020000076521,인터넷과 전화정보서비스를 연계시킨 가요제 참가 및 심사 운영시스템의 운영방법,20001214.0,G06Q50/10,0.0,0.0,1.0,1.0
C,1388105588,1,,,,1020000023946,광고접근정도를 상품의 판매가에 직접 적용한전자상거래방법 및 장치,20000504.0,,0.0,1.0,1.0,7.0
K,1058705597,1,,,,1020160022926,과밀지수를 이용한 창업지원정보 제공 시스템 및 제공 방법,20160226.0,G06Q10/06,0.0,0.0,5.0,18.0
F,2028105650,1,,,,2020080011290,친환경 소재를 이용한 식생매트,20080825.0,A01G24/27,0.0,0.0,1.0,2.0
F,2718105654,1,,,,2019950008853,음료공급통,19950427.0,B67D1/0801,0.0,0.0,1.0,2.0
F,3148105657,1,,,,1020030043380,전자 시계 시스템 및 그 제어방법,20030630.0,G04C13/0436,0.0,0.0,1.0,12.0
F,6162905674,1,,,,1020020029013,가축용 자화수 급수장치,20020524.0,E02B13/00,0.0,4.0,1.0,2.0
F,7788605681,1,,,,1020080066270,태양열을 이용한 축열탱크,20080708.0,F24D3/005,3.0,0.0,1.0,3.0
J,1068605690,1,,,,2020020012381,형상물이 구비된 동화책,20020423.0,,0.0,0.0,1.0,3.0
F,4968805722,1,,,,1020180026679,흙막이 구조물용 띠장과 버팀보의 체결구조,20180307.0,E02D17/04,1.0,1.0,1.0,4.0
F,6618805725,1,,,,1020100039580,부동결 소화용수 공급장치,20100428.0,A62C35/68,3.0,0.0,1.0,7.0
F,4338105736,1,,,,1020180132103,비계가 필요없는 건물의 외장 보수 시스템 및 그 공법,20181031.0,E04G23/0296,0.0,0.0,1.0,8.0
F,6828705739,1,,,,1019990039936,그라우팅 지향식 수평 굴착 방법,19990916.0,E21D9/10,0.0,0.0,1.0,3.0
J,2158705758,1,,,,1020120040546,상품의 홍보를 위한 쿠폰 전달시스템,20120418.0,G06Q30/0214,0.0,0.0,1.0,6.0
J,2078105768,1,,,,1020190027039,모바일 앱 사용자의 빅데이터 분석 모델 실시간 생성을 위한 딥러닝 오차 최소화 시스템 및 그 제어방법,20190308.0,G06N3/08,0.0,0.0,1.0,8.0
F,6088105803,1,,,,2019940038910,칸막이벽 결합구조,19941230.0,E04B2/825,0.0,0.0,1.0,1.0
F,4111505815,1,,,,1019970041735,인접 송수신 안테나간의 무선주파수 간섭제거 시스템,19970827.0,H01P1/18,0.0,0.0,3.0,7.0
J,1018605829,1,,,,1020060018319,상수 관로 세척 방법 및 장치,20060224.0,B08B9/055,0.0,0.0,3.0,14.0
F,4828705837,1,,,,1020190040234,유진종합건설 콘크리트 구조물의 방수층,20190405.0,E04B1/644,0.0,0.0,1.0,6.0
J,1388105849,1,,,,1020090020934,데이터베이스 툴 식별 장치 및 방법,20090311.0,G06F16/21,1.0,0.0,1.0,16.0
F,3168105855,1,,,,1020150184867,엔트리유닛,20151223.0,F16L5/02,0.0,0.0,2.0,4.0
F,1248105870,1,,,,1020110055539,콘크리트 구조물의 보수공법 및 이 보수공법에 사용되는 자동화장치,20110609.0,E04G23/0203,0.0,0.0,1.0,6.0
J,2648105890,1,,,,1020140152913,P2p 지원 장치 및 그의 p2p 지원 방법,20141105.0,H04L67/28,0.0,0.0,1.0,12.0
J,3148105907,1,,,,1020160116972,스마트 필름 스크린을 이용한 광고 디스플레이를 제어하기 위한 스마트필름 광고 셋탑박스 시스템,20160912.0,G09F13/08,3.0,0.0,1.0,1.0
L,1058505910,1,,,,2019800001363,탁주병 마개,19800305.0,B65D41/10,0.0,0.0,1.0,1.0
C,2718805919,1,,,,1020160153443,생수통 자동주문이 가능한 냉온정수기 및 그 생수통의 배달시스템,20161117.0,G06Q10/087,0.0,0.0,2.0,2.0
J,2208805935,1,,,,1020180149693,의료관광 빅데이터 수집 방법,20181128.0,G06Q50/14,1.0,0.0,3.0,4.0
J,2218705947,1,,,,2020110007509,맨홀,20110819.0,E02D29/1409,0.0,0.0,1.0,2.0
J,8268105961,1,,,,1020000048195,구매가망상품 도출시스템 및 그 방법,20000819.0,,0.0,0.0,1.0,10.0
F,5148105975,1,,,,1020110046219,지반침하 저감을 위한 개선된 토류판 구조체 및 이를 이용한 흙막이 가시설의 시공방법,20110517.0,E02D17/04,0.0,0.0,1.0,11.0
J,3138605987,1,,,,1020200061544,소셜 네트워크와 연동되는 커머스 플랫폼에서의 리뷰샵 관리 방법 및 시스템,20200522.0,G06Q30/0631,0.0,0.0,3.0,10.0
J,3148605988,1,,,,1020020061980,문화재 전시용 벽부 매입형 진열장,20021011.0,A47F3/125,0.0,1.0,4.0,3.0
J,4668105990,1,,,,1020170162910,버스 승강장의 휴대 장치 충전 시스템,20171130.0,H02J7/0047,0.0,0.0,3.0,6.0
J,8308805997,1,,,,1020200151403,"임펄스 레디오 울트라 와이드 밴드를 이용한 승하차 감지와 안전벨트 착용 확인 및 승용차, 셔틀버스 등의 차량 주변 사고에 대한 안전관리 시스템",20201112.0,B60R21/01,0.0,0.0,1.0,2.0
G,1058806037,1,,,,1020160049474,카트 충전 시스템,20160422.0,B60L50/53,0.0,0.0,1.0,7.0
F,1248706048,1,,,,1020150175304,약제의 블리스터 포장 장치,20151209.0,B65B11/50,0.0,0.0,2.0,10.0
J,1198606061,1,,,,1020130131069,"라이프로그에 따라 출력정보가 변경되는 전자책 서비스 제공 시스템, 방법 및 그 방법을 실행시키기 위한 컴퓨터로 실행시킬 수 있는 프로그램이 저장된 기록매체",20131031.0,G06Q50/10,0.0,0.0,1.0,3.0
F,1358106065,1,,,,2020080001670,테이블베이스,20080204.0,E02D27/28,0.0,0.0,1.0,6.0
J,2218106067,1,,,,1020060131238,마이크로니들 롤러,20061220.0,A61M37/00,0.0,0.0,2.0,4.0
J,4188706071,1,,,,1020200077195,다방향에서 확인 가능한 신호등,20200624.0,G08G1/095,0.0,0.0,2.0,6.0
J,6528806075,1,,,,1020200061386,병원 관제 시스템 및 그 제어방법,20200522.0,G08B21/182,1.0,0.0,1.0,8.0
J,1198106079,1,,,,1020070053251,리치미디어 서비스를 위한 실시간 데이터 연동방법 및 그리치미디어 장치,20070531.0,G06Q50/10,0.0,0.0,5.0,20.0
F,1248606107,1,,,,1020200079820,자연순환식 환기장치를 구비한 창호시스템,20200630.0,E06B7/04,2.0,0.0,1.0,11.0
J,1548106124,1,,,,1020200063497,콜봇 서비스 제공 장치 및 방법,20200527.0,H04M3/42221,1.0,0.0,2.0,7.0
J,1138606137,1,,,,1020100041104,"증강 현실을 이용하여 예약 서비스를 제공하기 위한 방법, 단말 장치 및 컴퓨터 판독 가능한 기록 매체",20100430.0,G06Q10/02,0.0,0.0,1.0,11.0
C,1368106244,1,,,,1020150121240,호환성탈부착결합성이 우수한 에스컬레이터 역회전 방지용 스마트 보조브레이크장치,20150827.0,B66B29/00,0.0,7.0,2.0,2.0
F,1138106246,1,,,,1020100068761,빛을 따라 움직이는 화분 로봇,20100716.0,B25J11/00,0.0,0.0,1.0,1.0
J,1348606269,1,,,,1020130089505,슈팅게임에서의 감성적인 슈팅방법,20130729.0,A63F13/2145,0.0,0.0,1.0,4.0
F,2268106286,1,,,,1020170182457,회전식 차량용 의자,20171228.0,B60N2/14,0.0,0.0,2.0,5.0
F,5068106297,1,,,,1020210007492,보강 코너피스를 구비한 열접착 창호,20210119.0,E06B3/964,1.0,0.0,2.0,4.0
M,1058106314,1,,,,1020010066712,네이밍 서비스방법,20011029.0,,0.0,0.0,2.0,16.0
C,1248606321,1,,,,1020200119801,방음터널 점검로용 브라켓 및 이를 이용한 점검로의 시공방법,20200917.0,E01F8/0023,1.0,0.0,1.0,5.0
F,4918806345,1,,,,1020180046037,내화학성을 지닌 속경성 보수 몰탈 조성물,20180420.0,C04B28/02,2.0,0.0,3.0,2.0
M,1058706361,1,,,,1020200012127,온라인 간판 제작 견적 시스템 및 이를 이용한 견적 방법,20200131.0,G06Q30/0273,1.0,0.0,1.0,5.0
F,5158606366,1,,,,2020070020894,수직배관의 분배관 구조,20071228.0,F24F13/0209,0.0,0.0,2.0,3.0
L,8108806367,1,,,,1020170150714,정보 관리 장치 및 방법,20171113.0,G06Q30/0635,1.0,0.0,4.0,11.0
F,1238106376,1,,,,1020090000753,정화조용 악취저감장치,20090106.0,B01D53/84,0.0,0.0,1.0,10.0
F,3288606404,1,,,,1020110038926,열전소자를 이용한 냉각장치,20110426.0,F25B21/02,0.0,0.0,1.0,4.0
J,2048106417,1,,,,1020080041260,인터넷 전화 서비스 시스템 및 방법,20080502.0,H04L65/1069,0.0,0.0,1.0,2.0
F,5278706422,1,,,,1020180132103,비계가 필요없는 건물의 외장 보수 시스템 및 그 공법,20181031.0,E04G23/0296,0.0,0.0,1.0,8.0
G,1058806426,1,,,,1020160131277,냉각 성분을 포함하는 발열 화장료 조성물,20161011.0,A61K8/34,0.0,0.0,1.0,4.0
F,4168106436,1,,,,1020160000990,무동력 회전파쇄구가 장착된 연약지반 개량용 심층혼합처리장치 및 방법,20160105.0,E02D3/12,0.0,0.0,2.0,2.0
F,6998706440,1,,,,1020090127580,판넬 지지유닛 및 이를 이용한 보 거푸집 지지시스템,20091219.0,E04G13/04,1.0,0.0,2.0,9.0
F,8888806442,1,,,,2019960017464,주차설비용 차량방향전환장치,19960625.0,E04H6/40,0.0,0.0,1.0,1.0
F,3528706456,1,,,,1020060108015,사면녹화용 식생기반재,20061102.0,A01G2/00,3.0,1.0,1.0,8.0
F,6168106465,1,,,,1020120016621,전구형 쏘일 네일의 시공에 사용되는 인장캡 및 인장캡을 이용한 전구형 쏘일 네일 시공방법,20120217.0,E02D5/80,0.0,0.0,1.0,2.0
J,2208806483,1,,,,20130100778,Nfc와 mo기반의 농산물 직거래 방법 및 시스템,20130826.0,G06Q30/06,0.0,0.0,1.0,3.0
J,1148106504,1,,,,1020000073289,인터넷에서의 동영상 광고시스템 및 방법,20001205.0,,0.0,0.0,1.0,4.0
J,1238606510,1,,,,1020080044292,교육 인맥 네트워크를 이용한 대화형 협업 학습 시스템,20080514.0,G06Q50/20,0.0,0.0,2.0,4.0
F,6098106553,1,,,,2019930001671,다용도 조리기용 속도변환 모터,19930209.0,H02K3/28,0.0,0.0,2.0,2.0
F,6098106554,1,,,,1020170001525,난환경 통신용 안테나장치,20170104.0,H01Q1/34,0.0,0.0,2.0,5.0
J,1058606557,1,,,,1020060094782,데이터베이스 보안 장치 및 방법,20060928.0,G06F21/31,0.0,3.0,6.0,7.0
J,1308606586,1,,,,1020200123630,박스 밴딩 장치,20200924.0,B65B13/02,0.0,0.0,4.0,6.0
G,6071906592,1,,,,1020110045057,대용량 광선로 케이블 절체시스템,20110513.0,H04B10/032,0.0,0.0,1.0,5.0
F,6218106607,1,,,,2019960012302,세탁기의 공기방울발생장치,19960517.0,D06F17/12,0.0,0.0,1.0,1.0
J,1018606626,1,,,,1020200089494,사용자 요구사항을 활용한 기능점수 자동 측정과 검증 방법 및 시스템,20200720.0,G06F11/3692,0.0,0.0,1.0,10.0
F,1288606638,1,,,,1020060131238,마이크로니들 롤러,20061220.0,A61M37/00,0.0,0.0,2.0,4.0
J,2158106642,1,,,,1020150126739,디지털 증거물에 대한 원격 접수 장치,20150908.0,G06Q50/26,2.0,0.0,4.0,5.0
F,6158606658,1,,,,1020190040234,유진종합건설 콘크리트 구조물의 방수층,20190405.0,E04B1/644,0.0,0.0,1.0,6.0
M,6678706662,1,,,,1020170014495,산란선 차단 기능을 가진 디지털 검출기와 이를 구비하는 x선 촬영 시스템 및 산란성 차단 기능을 제공하는 산란선 필터 모듈과 이를 구비하는 x선 촬영 시스템,20170201.0,A61B6/4208,0.0,0.0,1.0,12.0
H,1058106665,1,,,,1020090059698,합성수지로 제작되는 드럼통 및 이를 제작하기 위한 금형,20090701.0,B65D1/46,3.0,0.0,1.0,2.0
J,1198606700,1,,,,20130106535,모바일 쿠폰 생성 시스템 및 방법,20130905.0,G06K19/06028,0.0,0.0,1.0,5.0
G,1378606710,1,,,,2020020002112,필터압착구조를 갖는 필터 하우징,20020123.0,,0.0,0.0,1.0,1.0
F,4118106718,1,,,,1019990013064,로터리식 루퍼,19990413.0,B21C47/16,0.0,1.0,1.0,2.0
C,1058106732,1,,,,2020030033048,음향반사판 이송용 고정장치,20031022.0,A63J5/04,0.0,0.0,1.0,3.0
J,1058706733,1,,,,1020130015675,케어기버와 연계되는 원격 의료 관리 시스템 및 방법,20130214.0,G16H40/40,0.0,0.0,1.0,12.0
M,8048706770,1,,,,1020190040758,자전거용 스마트 스테이션,20190408.0,E04H6/005,0.0,0.0,1.0,3.0
F,1108106778,1,,,,1020170022935,서포트용 신축 고정장치,20170221.0,E04G25/066,0.0,0.0,6.0,2.0
F,1248106779,1,,,,1019990005157,가스 무인 경보 시스템,19990212.0,G08B29/02,0.0,0.0,1.0,1.0
F,4168706793,1,,,,2019840006314,카셋트 고정장치,19840703.0,G11B33/12,0.0,0.0,1.0,1.0
F,1258106811,1,,,,2020000006030,인공 조경에 내장한 공기정화기,20000303.0,A61L9/22,0.0,0.0,1.0,1.0
F,1178106852,1,,,,1019990022922,단섬유들로 성형된 항균성 정수용 필터 및 그 제조방법,19990618.0,B01D39/18,0.0,2.0,1.0,4.0
C,3058606880,1,,,,2020170001859,헤어 밴드,20170413.0,A45D8/36,1.0,0.0,1.0,4.0
F,3108106888,1,,,,1020210128287,자동 원격 이중화 방송 시스템,20210928.0,,0.0,0.0,1.0,0.0
F,4118106890,1,,,,1020200029197,스마트 박스를 이용한 지능형 소화기 관리시스템,20200309.0,A62C13/76,1.0,0.0,1.0,5.0
J,4138606913,1,,,,1020160058754,서버기반 gnss 위치결정 시스템 및 방법,20160513.0,G01S19/12,0.0,0.0,1.0,6.0
F,5038106916,1,,,,1020110050304,실린더 냉각기능을 갖는 에어리스 펌프,20110526.0,B05B9/002,0.0,2.0,1.0,2.0
F,1108106935,1,,,,1020170139375,콘크리트 구조체의 균열 저감장치,20171025.0,E04B1/68,2.0,0.0,1.0,1.0
F,1088106938,1,,,,1020080126090,간이 상수도 실시간 원격관리 시스템 및 그 운용방법,20081211.0,G06Q50/06,0.0,0.0,2.0,1.0
G,1058706946,1,,,,1020180051826,환기시스템 및 그에 의한 환기방법,20180504.0,F24F11/0001,1.0,0.0,2.0,5.0
F,1058706947,1,,,,1020060088509,녹용 보관방법,20060913.0,A23B4/03,0.0,0.0,5.0,2.0
F,2248106983,1,,,,1020080052517,부착망 고정장치 및 이를 이용한 시공방법,20080604.0,E02D17/20,0.0,1.0,1.0,6.0
J,6808607025,1,,,,1020220008072,차량 매칭 서비스를 위한 모빌리티 플랫폼을 제공하는 방법 및 장치,20220119.0,G06Q50/30,1.0,0.0,1.0,2.0
F,1098607041,1,,,,1020160000990,무동력 회전파쇄구가 장착된 연약지반 개량용 심층혼합처리장치 및 방법,20160105.0,E02D3/12,0.0,0.0,2.0,2.0
F,2058107070,1,,,,1019990014606,멀티미디어 문서저작 통합시스템 구현 방법,19990423.0,G06Q50/10,0.0,0.0,2.0,5.0
N,1058707096,1,,,,2020030021912,휴대폰 케이스,20030708.0,A45C11/00,0.0,0.0,1.0,3.0
F,3368807103,1,,,,1020020080522,석탄회를 주성분으로 하는 콘크리트 혼화재 조성물 제조장치,20021213.0,C04B7/26,0.0,0.0,2.0,1.0
J,1308607108,1,,,,1020160135254,실시간 컨텐츠 제공 방법 및 시스템,20161018.0,H04L67/1095,0.0,0.0,3.0,12.0
G,1018607136,1,,,,2020030013143,거푸집용 세파타이,20030428.0,E04G17/0658,0.0,0.0,1.0,1.0
J,7058707149,1,,,,1020200050092,비상장 주식의 거래 방법 및 이를 수행하기 위한 컴퓨팅 장치,20200424.0,G06Q40/04,1.0,0.0,4.0,10.0
F,1098607150,1,,,,1020140039323,구조보강부재를 구비한 지붕판넬조립체,20140402.0,E04D3/352,0.0,8.0,1.0,6.0
M,1058707152,1,,,,1020200088819,비대면 국제회의 화상 컨퍼런스 플랫폼 및 그 무대 장치,20200717.0,H04N7/15,0.0,0.0,1.0,1.0
F,1058107155,1,,,,1020190054197,스틸박스 도장제거장치,20190509.0,B24C1/086,1.0,0.0,1.0,1.0
C,1238607158,1,,,,1020060070644,종이상자용 접지금형 조립구조,20060725.0,B31B50/26,1.0,0.0,1.0,1.0
J,8308707172,1,,,,1020030008432,토목 및 도로 교통 시설물 설치용 기둥의 매설형 하부 기초,20030211.0,E04H12/2269,0.0,0.0,1.0,3.0
F,1208707200,1,,,,1020130005875,커튼 작동줄의 안전장치,20130118.0,A47H5/032,2.0,0.0,1.0,4.0
J,1178107234,1,,,,1020120042295,"화면 관리 시스템, 단말, 그의 화면 노출 방법 및 화면 노출 설정 방법",20120423.0,G06F3/0484,0.0,0.0,1.0,21.0
