대분류코드,사업자등록번호,순번,특허명칭,IPC코드내용,출원인명,출원번호,특허명,출원날짜,CPC번호,인용수,피인용수,발명자수,청구항수
F,5028607247,1,,,,1020030040542,조립식 잔교형 부두,20030623.0,E02B3/066,0.0,0.0,1.0,2.0
J,5088107248,1,,,,20130110612,통신망을 이용한 관광 상품 제공 시스템 및 그 운용 방법,20130913.0,G06Q50/10,0.0,0.0,2.0,10.0
F,8438707255,1,,,,1020200077523,댁내용 비상 알람 생성기 및 생성 시스템,20200625.0,G08B25/016,1.0,0.0,2.0,6.0
F,1058607275,1,,,,1020020086913,파일 또는 프로그램 변환방법,20021230.0,G06F9/44505,0.0,0.0,1.0,6.0
F,8668107281,1,,,,1020210129294,습기의 침투를 차단하는 바닥난방 시공방법,20210929.0,E04F15/181,0.0,0.0,1.0,4.0
G,1088107283,1,,,,2020120001384,화재감지장치의 공기 샘플링 파이프용 고정클립,20120222.0,A62C37/08,1.0,0.0,1.0,1.0
F,1238107291,1,,,,1020190156171,건물체의 외부 형상화 qr코드 인식 기반 건물 관련정보 제공시스템,20191128.0,G06Q50/10,0.0,0.0,1.0,1.0
J,8048607303,1,,,,1020150157953,영어 발음기호를 이용한 외국어 및 자국어 표시장치 및 방법,20151111.0,G09B19/06,0.0,2.0,1.0,21.0
F,1098107320,1,,,,1020030021767,"해양사고 방지를 위한 무선통신 중계서비스방법,중계처리방법 및 중계시스템",20030407.0,B66D1/36,0.0,0.0,3.0,24.0
J,8938807338,1,,,,1020170018729,학습 콘텐츠를 위한 실시간 첨삭 시스템,20170210.0,G06Q50/20,0.0,0.0,1.0,1.0
F,1058607339,1,,,,1020030020992,원적외선 방사 및 음이온 방출 페인트,20030403.0,C09D1/00,0.0,0.0,1.0,1.0
G,6078607390,1,,,,2020060016589,스피커,20060620.0,H04R9/025,0.0,0.0,1.0,1.0
F,6158107393,1,,,,2020060026690,열선에 의한 슬러지 건조장치,20060929.0,B30B9/121,0.0,0.0,3.0,3.0
G,1108107503,1,,,,1020160129158,발전설비 관리 서버,20161006.0,G06Q50/10,1.0,0.0,4.0,7.0
J,2118807510,1,,,,1020170019455,데이터 통신 방법,20170213.0,G06F13/38,0.0,0.0,1.0,5.0
F,5218707519,1,,,,1020080039472,임펠러의 황삭가공을 위한 공구조합 선정방법,20080428.0,B23P15/02,2.0,0.0,2.0,1.0
F,1088107561,1,,,,1020040104530,차량용 핸들구조,20041211.0,B62D1/06,3.0,1.0,1.0,1.0
J,1248107564,1,,,,1020010018909,정보 통신망을 이용한 휴게소 관리 시스템,20010410.0,,0.0,0.0,1.0,6.0
F,1258107565,1,,,,1019940031334,자동폐색기능 검지장치,19941126.0,,0.0,0.0,1.0,6.0
J,2778607578,1,,,,1020180028624,의료 데이터 모니터링 시스템,20180312.0,G16H50/30,1.0,0.0,2.0,8.0
J,4368607581,1,,,,1020200050632,Gps 항적을 이용한 자이로 컴파스 보정장치,20200427.0,G01S19/071,1.0,0.0,4.0,4.0
C,1118107596,1,,,,1020030020232,"용존산소 증가, 영양원 제거 및 저질 개선 효과를 갖는녹조 및 적조 제거제 및 이를 이용한 녹조 및 적조 제거방법",20030331.0,C02F1/52,0.0,0.0,1.0,12.0
F,6138107649,1,,,,1020030003056,칼라벽돌 표면 융착장치,20030116.0,B28B11/005,0.0,0.0,5.0,2.0
C,4058607663,1,,,,1020120003538,기판처리장치 및 방법,20120111.0,H01L21/67196,0.0,0.0,1.0,9.0
J,1058707666,1,,,,1020070136981,멀티 레이저 스캐닝 라인을 갖는 다중 루프 코어 이중플라즈마 반응기,20071226.0,H01J37/32899,0.0,0.0,1.0,19.0
F,6088107678,1,,,,1020140073771,폐수 정화 장치 및 방법,20140617.0,B01D21/28,1.0,0.0,1.0,11.0
F,1378107716,1,,,,1020180087421,각변위 센서를 이용한 연동형 지반 및 구조물 침하 측정장치 및 이를 이용한 지반 및 구조물 침하 측정방법,20180726.0,G01B21/32,2.0,0.0,11.0,11.0
F,3018607724,1,,,,1020200017562,아파트 및 건물 외벽 뿜칠도장을 위한 공사방법,20200213.0,B05B1/28,1.0,0.0,1.0,1.0
C,1088107757,1,,,,1020090049338,인풋 디바이스 코드 유니버설 맵핑 시스템,20090604.0,G06F13/382,0.0,0.0,1.0,3.0
C,1228107765,1,,,,2020010039969,열펌프시스템의 폐수열교환기,20011224.0,,0.0,0.0,3.0,2.0
S,1228607766,1,,,,1020140140066,선박 반목 설치를 위한 3차원 측위위치표시 시스템,20141016.0,B63C1/00,0.0,0.0,1.0,6.0
J,1268607768,1,,,,2020000036472,열전반도체소자를 이용한 냉각수 공급 장치,20001219.0,,0.0,0.0,1.0,1.0
F,2278107778,1,,,,2019800002109,태양열 집열기,19800401.0,,0.0,0.0,1.0,1.0
J,3318607788,1,,,,1020040049335,디자인 교육 콘텐츠에 기반하여 비주얼 지수를 향상시키기위한 디자인 교육 방법 및 시스템.,20040629.0,G06F16/1865,0.0,0.0,2.0,7.0
N,3908707790,1,,,,1020190166437,개인 맞춤 여행 가이드북 제공 시스템 및 그 방법,20191213.0,G06Q50/14,0.0,0.0,1.0,1.0
F,3948607791,1,,,,1020170017954,태양광 패널 청소 로봇 시스템,20170209.0,H02S40/10,1.0,0.0,1.0,6.0
J,6648107814,1,,,,1020180134827,교육과정 평가에 따른 평가정보 구축 및 제공방법,20181106.0,G06Q50/2057,0.0,0.0,1.0,3.0
J,7458607816,1,,,,1020000023815,인터넷과 전화를 이용한 행사일정 통보방법,20000503.0,G06Q50/30,0.0,0.0,1.0,3.0
F,1078107839,1,,,,1020160079029,사용수 회수기능을 갖는 유압식 코어 드릴 및 이를 이용한 콘크리트 구조물 해체용 구멍 천공공법,20160624.0,B28D7/02,0.0,0.0,2.0,11.0
F,1188107841,1,,,,1020060033945,다량의 전선배선을 위한 아파트의 배전함,20060414.0,H02G3/088,0.0,0.0,1.0,2.0
F,4168107868,1,,,,1020140073771,폐수 정화 장치 및 방법,20140617.0,B01D21/28,1.0,0.0,1.0,11.0
F,6268707874,1,,,,1020210072839,유충 여과시설을 갖춘 정수처리장치,20210604.0,B01D21/0012,1.0,0.0,6.0,9.0
C,1048107915,1,,,,1020200189720,"콜라겐 원단 및 이를 이용한 패션마스크와 속옷, 레깅스",20201231.0,D06M15/15,2.0,0.0,1.0,5.0
J,3878107920,1,,,,1020190023106,큐레이션엔진을 이용한 추천음식콘텐츠 미디어 제공시스템,20190227.0,G06Q30/0252,3.0,0.0,1.0,8.0
G,1058707937,1,,,,1020200110421,농약 정보 알리미 시스템 및 그 방법,20200831.0,G06Q50/02,2.0,0.0,1.0,8.0
F,6028107977,1,,,,2019940038910,칸막이벽 결합구조,19941230.0,E04B2/825,0.0,0.0,1.0,1.0
F,1058107993,1,,,,1020120141721,콘크리트 구조물 절단장치 및 절단방법,20121207.0,B28D1/068,0.0,0.0,3.0,5.0
J,5028108000,1,,,,1020010019679,인터넷상의 대량전자메일관리방법,20010412.0,,0.0,0.0,1.0,1.0
N,7308708022,1,,,,1020200085076,레이저 컷팅기를 이용하여 가공 대상물을 절단하는 과정에서 발생한 유해가스 및 분진을 정화하기 위한 3 패스 방식의 레이저 절단 가스 정화 장치,20200710.0,B23K26/16,2.0,0.0,1.0,4.0
J,7378108023,1,,,,1020190170692,배달대행 관리 시스템 및 그 방법,20191219.0,G06Q50/28,0.0,0.0,1.0,7.0
F,3148608041,1,,,,1020110029027,환기장치용 열교환기,20110330.0,F24F12/006,0.0,0.0,1.0,6.0
F,2218108055,1,,,,1020100103470,해조류 이식용 고정장치 및 이를 포함한 해중림초 구조물,20101022.0,A01G33/00,0.0,0.0,3.0,7.0
J,3148108058,1,,,,1020110089317,실시간 영상 합성 시스템,20110903.0,H04N5/272,1.0,0.0,2.0,5.0
F,8398708072,1,,,,2019970002964,실내의 벽판넬 부착장치,19970224.0,E04B2/7457,0.0,0.0,1.0,1.0
J,1048608075,1,,,,1020170076328,3d 실사 데이터의 개인별 실감형 3d 콘텐츠 제작을 위한 3d 스캔 및 프로그램 시스템,20170616.0,G06T17/20,0.0,0.0,1.0,5.0
J,1058808086,1,,,,1020180078056,"포스 기반 고객 마케팅 시스템, 그 제어방법",20180705.0,G06Q30/0238,1.0,0.0,1.0,9.0
F,1248608088,1,,,,1019900002806,요철무늬표면을 pvc필름으로 흡착코팅한 성형품의 제조방법 및 장치,19900305.0,,0.0,0.0,1.0,2.0
C,1278608089,1,,,,1020160099792,호환형 엘이디 램프 제어 회로 및 이를 포함하는 엘이디 램프 등기구,20160805.0,H05B33/0812,0.0,0.0,1.0,3.0
J,3478808091,1,,,,1020190142306,회전이용이 가능한 회전테이블 조립,20191108.0,A47B11/00,0.0,0.0,1.0,3.0
G,1058708102,1,,,,1020080084497,선반장치,20080828.0,A47B57/42,2.0,0.0,1.0,6.0
G,1058708133,1,,,,1019960074376,폐수처리용의 합성방법,19961223.0,C08B37/003,0.0,0.0,1.0,1.0
F,1098108140,1,,,,2019970035199,철근콘크리트거푸집용 판넬,19971126.0,,0.0,0.0,1.0,2.0
F,1218108147,1,,,,1020000050817,재활용품 선별장치 및 그 방법,20000830.0,B07B13/003,0.0,0.0,1.0,1.0
F,3388708162,1,,,,1020120132180,배관이 용이한 수전구,20121121.0,E03C1/042,0.0,0.0,2.0,5.0
F,1138608171,1,,,,1020200009043,태양광발전용 스크류파일,20200123.0,E02D5/56,1.0,0.0,1.0,5.0
C,1068708183,1,,,,1020150061658,메모리 장치를 구비하는 거치 시스템,20150430.0,G06F1/166,1.0,0.0,2.0,8.0
M,1058108188,1,,,,1020180016798,워터젯 로봇시스템의 고압유체 분사장치,20180212.0,B05B13/0452,0.0,0.0,1.0,5.0
J,5298708211,1,,,,1020170081312,"녹차꽃 추출물을 포함하는, 피부자극 완화, 피부 세정, 미백 또는 항산화용 화장료 조성물",20170627.0,A61K8/9789,0.0,0.0,3.0,6.0
F,4088108235,1,,,,1020080058515,공조장치,20080620.0,F25B43/00,0.0,0.0,1.0,3.0
G,1058708245,1,,,,1020200073125,토너카트리지 재생방법,20200616.0,G03G21/1828,0.0,0.0,1.0,15.0
J,1198608309,1,,,,1020150163774,영상 가공과 영상 암호화 기능을 구비한 영상 처리 시스템,20151123.0,H04N7/167,2.0,0.0,2.0,6.0
F,8778608318,1,,,,1020130037717,피씨 지중연속벽을 활용하여 스트럿구조나 어스앙카 구조에서 시공가능한 지하조립식 피씨 저류조 및 이의 시공 방법,20130405.0,E02D29/045,0.0,0.0,4.0,6.0
F,1098608327,1,,,,1020010061672,신발금형 및 이에 의해 제조되는 샌달,20011006.0,B29D35/00,0.0,0.0,1.0,7.0
F,1218108347,1,,,,1020090113125,근거리 무선통신을 이용한 보안 시스템,20091123.0,G06Q50/26,0.0,0.0,1.0,1.0
J,1218608348,1,,,,20140158731,스마트 룰러를 이용한 데이터 입력시스템,20141114.0,G06F3/0484,1.0,0.0,2.0,8.0
F,2418708384,1,,,,2019940038910,칸막이벽 결합구조,19941230.0,E04B2/825,0.0,0.0,1.0,1.0
C,1098108406,1,,,,1020020058451,무기계 폴리머 몰탈 조성물 및 그를 이용한 콘크리트 보수및 보강방법,20020926.0,C04B41/5024,0.0,3.0,1.0,2.0
J,1068608430,1,,,,1020120034672,소셜 네트워크 서비스를 이용한 정보 전달 서비스 제공 방법,20120403.0,G06Q50/01,1.0,0.0,1.0,9.0
N,5058108440,1,,,,1020190128299,반려견의 활동량과 심박호흡등 생체신호 그리고 임상신호에 기반한 질병예측 방법 및 장치,20191016.0,A61B5/1118,0.0,0.0,1.0,1.0
J,8288708445,1,,,,1020140136125,멀티캠 편집 시스템,20141008.0,H04N21/845,0.0,0.0,2.0,1.0
J,2158708463,1,,,,1020200183021,볼링 플랫폼 제공 방법 및 장치,20201224.0,G06Q50/10,0.0,0.0,1.0,10.0
P,6368708470,1,,,,1020200092629,"블록 코딩을 지원하기 위한 방법, 시스템 및 비일시성의 컴퓨터 판독 가능 기록 매체",20200724.0,G09B19/0053,1.0,0.0,3.0,15.0
F,1838608492,1,,,,1020170116732,접속함체용 여장판,20170912.0,G02B6/4446,1.0,0.0,1.0,7.0
J,1208708502,1,,,,1020170014355,수족관 원격 관리 시스템,20170201.0,G06Q50/10,1.0,0.0,2.0,4.0
F,1048108504,1,,,,1020090007630,최적 불량인식 방법,20090130.0,Y02P90/30,0.0,0.0,4.0,1.0
F,3748108508,1,,,,1020120033543,조명등,20120330.0,F21V7/04,1.0,0.0,1.0,3.0
F,1308608521,1,,,,1020200124509,건물 옥상용 단열방수 보수공법,20200925.0,E04D11/02,0.0,0.0,1.0,2.0
F,2618108526,1,,,,1020180132103,비계가 필요없는 건물의 외장 보수 시스템 및 그 공법,20181031.0,E04G23/0296,0.0,0.0,1.0,8.0
J,1138608542,1,,,,1020120055186,스마트 의 영상품질 측정 방법,20120524.0,H04N17/004,0.0,0.0,1.0,4.0
J,8528108547,1,,,,1020180044488,"암호화폐를 이용한 할인 적립금 지급 방법, 플랫폼 서버 및 시스템",20180417.0,G06Q30/0619,1.0,6.0,1.0,1.0
J,1648708551,1,,,,1020150143281,빈자리 안내 및 예약 서비스 시스템,20151014.0,G06Q10/02,0.0,0.0,2.0,1.0
J,2148708573,1,,,,1020130098744,납부자 본인동의 인증을 통한 자동이체 부정출금 방지 시스템 및 방법,20130820.0,G06Q20/10,0.0,0.0,1.0,16.0
F,3018108574,1,,,,1020120110630,모바일 플랫폼을 이용한 원격 건강 감시 시스템,20121005.0,A61B5/0002,0.0,0.0,1.0,1.0
J,1198608602,1,,,,1020100036323,신발 털이 장치,20100420.0,A47L23/263,0.0,2.0,1.0,1.0
J,1208708603,1,,,,1020190064800,기업의 위기 조짐 모니터링을 위한 기업 위험도 분석 방법 및 이를 위한 장치,20190531.0,G06Q10/0635,0.0,0.0,5.0,7.0
F,2258108610,1,,,,2019940038910,칸막이벽 결합구조,19941230.0,E04B2/825,0.0,0.0,1.0,1.0
G,1078808634,1,,,,1020080091824,합성수지제 파이프 연결 고정구,20080918.0,F16L47/06,0.0,0.0,1.0,2.0
J,1198608641,1,,,,1020130124287,변경정보 유지 및 선택 기능을 구비한 정보통신장치 복원방법,20131018.0,G06F11/16,0.0,0.0,1.0,5.0
F,1218608643,1,,,,1020130014892,자동차 하부 나사체결장치,20130212.0,B23P19/06,0.0,0.0,1.0,7.0
C,1228108645,1,,,,1020010027880,솔레노이드의 구동방법,20010522.0,H01F7/18,0.0,0.0,1.0,2.0
J,1248708647,1,,,,1020150065609,스마트 기기의 카메라를 이용한 스냅샷 기반의 퀵모드 교육 생성 기능을 갖는 미션 수행 타입 학습 서비스 제공 시스템,20150511.0,G06Q50/20,0.0,0.0,1.0,5.0
J,2068108660,1,,,,1020050026134,사용자 컴퓨터 화면의 캡쳐링에 기초한 파일 보안 시스템,20050329.0,A43B3/02,0.0,0.0,2.0,4.0
J,4818708688,1,,,,1020200064212,파일 관리 시스템 및 그 방법,20200528.0,G06F21/6227,1.0,0.0,1.0,7.0
F,5068108689,1,,,,1020150161810,센서 출력 보정 장치 및 보정 방법,20151118.0,G01G23/01,0.0,0.0,1.0,2.0
F,8958708715,1,,,,2020110007509,맨홀,20110819.0,E02D29/1409,0.0,0.0,1.0,2.0
G,1058708716,1,,,,2020140009335,접점식 압력 게이지를 포함하는 소화 설비용 기동 용기함,20141217.0,A62C37/50,0.0,0.0,1.0,8.0
F,3718608744,1,,,,1020170079404,동반 관입형 말뚝용 복합 관체 및 이를 이용한 현장타설 말뚝 공법,20170622.0,E02D5/50,0.0,0.0,2.0,4.0
J,6958608754,1,,,,1020190134583,모바일 단말의 스크린 락킹을 제어하는 보안 방법,20191028.0,G06F21/31,0.0,0.0,2.0,4.0
F,1058708756,1,,,,1020210128288,동보장치형 원격 이중화 방송 제어기,20210928.0,H04H20/33,0.0,0.0,1.0,9.0
J,1288108797,1,,,,1020090077308,고로 스테이브 가스발생 감지장치,20090820.0,C21B7/10,0.0,0.0,1.0,2.0
F,3818708826,1,,,,1020210153529,스마트 하수도 악취 저감 시스템,20211110.0,E03F5/04,1.0,0.0,2.0,8.0
C,2178108853,1,,,,1020150041862,댁내 비상 경보시스템,20150325.0,G08B19/00,0.0,0.0,2.0,8.0
F,4758108860,1,,,,1020000003809,진공증류에의한 염수정화 시스템,20000126.0,C02F1/04,0.0,0.0,1.0,1.0
J,4298108882,1,,,,1020200031251,인공지능에 대응한 라이다 시스템,20200313.0,G01S7/4861,1.0,0.0,1.0,3.0
F,1098108904,1,,,,2020070014255,건축용 커튼월의 지지브라켓,20070828.0,E04B2/967,0.0,0.0,1.0,2.0
F,6698708919,1,,,,1019950010680,가이드롤러용 피복재료,19950427.0,,0.0,0.0,3.0,1.0
C,7358708920,1,,,,1020190123578,스마트 거울 및 그 제조방법,20191007.0,G02B5/08,3.0,0.0,2.0,2.0
J,1078708958,1,,,,1020140099886,피보호자 위치추적 시스템,20140804.0,H04W4/029,0.0,0.0,2.0,3.0
J,3178108961,1,,,,1020130060361,퍼지 로직 적용 지식 베이스 기반에 의한 전기화재 원인 진단 시스템 및 방법,20130528.0,G06N7/02,0.0,0.0,3.0,10.0
G,1058608971,1,,,,1020120022627,다가 알코올 정제 방법 및 장치,20120306.0,C07C31/20,0.0,0.0,3.0,18.0
F,1258608981,1,,,,1020000002212,자동차 시트의 터닝장치,20000118.0,B60N2/14,0.0,0.0,1.0,3.0
F,1348609003,1,,,,1020030022196,터널 벽면 청소장치,20030409.0,F16K21/04,0.0,0.0,3.0,1.0
J,1978609015,1,,,,1020190047761,동영상 복제 검출 및 추적을 위한 방법 및 시스템,20190424.0,H04N21/23103,0.0,0.0,1.0,4.0
C,1058709033,1,,,,2020090013413,택시 요금 신용카드 결제기,20091015.0,G06Q20/34,0.0,0.0,1.0,2.0
G,1198609034,1,,,,2020200002681,소독 장치를 구비한 광고용 디스플레이 장치,20200723.0,G09F9/30,0.0,0.0,1.0,10.0
F,1058709038,1,,,,1020030091306,연약지반 개량용 드레인 케이싱,20031215.0,E02D3/103,0.0,0.0,1.0,3.0
F,1248109049,1,,,,1020040063079,교량 교좌장치의 변형감지를 위한 정밀 안전진단용 측정장치,20040811.0,G01B13/24,0.0,0.0,2.0,1.0
C,1388609051,1,,,,1020160005360,백플레인 보드,20160115.0,H05K7/1477,4.0,0.0,1.0,2.0
F,1098109085,1,,,,1020100103470,해조류 이식용 고정장치 및 이를 포함한 해중림초 구조물,20101022.0,A01G33/00,0.0,0.0,3.0,7.0
F,4128109090,1,,,,2020030029910,산기장치,20030922.0,C02F3/20,0.0,0.0,1.0,4.0
F,4228609091,1,,,,2019960017464,주차설비용 차량방향전환장치,19960625.0,E04H6/40,0.0,0.0,1.0,1.0
C,1098609119,1,,,,1020140021432,조립식 완구용 비대칭 블록 및 이를 구비하는 조립식 완구 세트,20140224.0,A63H33/084,1.0,1.0,3.0,7.0
F,1258109121,1,,,,1019910002139,건축물의 외벽 가설공법 및 그 장치,19910208.0,,0.0,0.0,1.0,3.0
C,1058709130,1,,,,2020180003109,반려동물 이송용 가방,20180706.0,A01K1/0254,0.0,0.0,1.0,3.0
F,1218109131,1,,,,1020070074063,음각 문양부와 엘이디 조명을 가지는 투명 문을 적용한 자동문,20070724.0,E06B3/02,0.0,0.0,1.0,6.0
F,1058609143,1,,,,1020170124153,나노탄소 스테이플파이버 복합 바닥재의 제조 및 시공방법,20170926.0,C04B14/022,0.0,0.0,1.0,4.0
J,4098709162,1,,,,1020210117365,O20 렌탈 중개 서비스 방법 및 플랫폼,20210903.0,G06Q30/0645,1.0,0.0,4.0,2.0
F,4108609163,1,,,,1020080066270,태양열을 이용한 축열탱크,20080708.0,F24D3/005,3.0,0.0,1.0,3.0
F,5088109167,1,,,,1020120110630,모바일 플랫폼을 이용한 원격 건강 감시 시스템,20121005.0,A61B5/0002,0.0,0.0,1.0,1.0
F,5098109168,1,,,,1020200039530,유지 및 침사 거름기능을 구비한 물받이,20200401.0,E03F5/14,1.0,0.0,2.0,6.0
F,6298709210,1,,,,1020120016621,전구형 쏘일 네일의 시공에 사용되는 인장캡 및 인장캡을 이용한 전구형 쏘일 네일 시공방법,20120217.0,E02D5/80,0.0,0.0,1.0,2.0
C,1058709230,1,,,,1020160002603,농축산물의 생산효율 향상을 위한 생육 보조제 및 기능성 식품 조성물,20160108.0,A23K10/30,0.0,0.0,3.0,8.0
F,5158109249,1,,,,1020160000990,무동력 회전파쇄구가 장착된 연약지반 개량용 심층혼합처리장치 및 방법,20160105.0,E02D3/12,0.0,0.0,2.0,2.0
F,1078709270,1,,,,2019970013651,비닐 인쇄기에 통과되는 비닐에 절취선을 형성시키는 롤러,19970609.0,,0.0,0.0,1.0,3.0
G,1098109289,1,,,,1020090097814,패턴이 투사되는 조명수단을 갖는 가로등,20091014.0,F21V5/04,1.0,3.0,1.0,3.0
J,1288609294,1,,,,1020150068923,빅 데이터 분석 기반의 상품 판매 허브 시스템,20150518.0,G06Q30/0601,0.0,0.0,4.0,4.0
J,2808109334,1,,,,1020170004270,불법주정차 방지 시스템,20170111.0,G08G1/0175,0.0,0.0,1.0,2.0
J,5188709343,1,,,,1020180154866,구매 대행 서버 및 구매 대행 서비스 제공 방법,20181205.0,G06Q30/0619,1.0,0.0,1.0,2.0
J,1128109384,1,,,,1020190134790,사운드를 이용한 사용자 식별 방법 및 그 장치,20191028.0,G10L17/02,0.0,0.0,1.0,6.0
J,5518109395,1,,,,1020190116671,공공사용 공간의 룸용 도어락 인증 시스템 및 이에 사용되는 스마트 도어락,20190923.0,G07C9/00309,0.0,0.0,1.0,1.0
G,5618809396,1,,,,2019990004804,정류기의 하프브리지형 직류직류 컨버터,19990325.0,H02M3/155,0.0,0.0,1.0,1.0
F,3018609410,1,,,,2019980016938,안락소파,19980907.0,,0.0,0.0,1.0,2.0
J,1138109499,1,,,,1020090072727,대표 번호를 이용한 통화 연결 서비스 제공 방법 및 시스템,20090807.0,H04W4/16,0.0,0.0,2.0,9.0
F,1198109510,1,,,,2020050035951,건설용 배관구멍 덮개,20051221.0,E03C1/12,0.0,0.0,1.0,4.0
K,1049009513,1,,,,1020000027533,인터넷을 기반으로 하는 보험운용시스템 및 그 운용방법,20000522.0,,0.0,0.0,1.0,9.0
F,1268109515,1,,,,1020090009093,공냉식 구이기,20090205.0,A47J37/067,0.0,0.0,1.0,3.0
F,6888709519,1,,,,1020100103470,해조류 이식용 고정장치 및 이를 포함한 해중림초 구조물,20101022.0,A01G33/00,0.0,0.0,3.0,7.0
F,1238609537,1,,,,20130015056,휴대용 단말기를 이용한 다중 사용자 인증 시스템 및 방법,20130212.0,H04L9/32,1.0,0.0,2.0,3.0
J,7648709556,1,,,,1020210070572,홈 네트워크 시스템,20210601.0,G06Q50/10,1.0,0.0,1.0,4.0
F,1088109605,1,,,,2019930006545,의류 보관용 상자,19930423.0,A47B61/006,0.0,0.0,1.0,1.0
F,1228109637,1,,,,1020070063860,가압이동장치,20070627.0,B67D7/84,0.0,1.0,1.0,3.0
F,2268109661,1,,,,1020200039530,유지 및 침사 거름기능을 구비한 물받이,20200401.0,E03F5/14,1.0,0.0,2.0,6.0
C,2618109665,1,,,,1020180050739,에너지 재생 방식의 바디 필로우,20180502.0,A47G9/10,0.0,0.0,1.0,6.0
J,3428709674,1,,,,1020200086924,중고 거래 방법 및 그 장치,20200714.0,G06Q30/0613,0.0,0.0,1.0,8.0
F,4178109678,1,,,,1020100117926,부유식 해상 펜션 구조물,20101125.0,B63B35/44,0.0,0.0,1.0,8.0
F,4378109680,1,,,,1020200017562,아파트 및 건물 외벽 뿜칠도장을 위한 공사방법,20200213.0,B05B1/28,1.0,0.0,1.0,1.0
F,5658709696,1,,,,2020070007731,엘이디 조명기구의 커버,20070511.0,F21V17/10,2.0,1.0,1.0,2.0
F,6678709712,1,,,,2020100012522,나선형 다철근 네일,20101203.0,E02D5/80,0.0,1.0,1.0,1.0
F,7388709716,1,,,,1019980035032,통신 케이블의 심선 연결용 접속자,19980827.0,H01R13/516,0.0,0.0,1.0,3.0
F,1248609726,1,,,,1020150019395,배전선로와 안정적으로 결합하는 지중배전기,20150209.0,H02B7/08,0.0,0.0,1.0,1.0
F,2788109738,1,,,,1020180099830,후처리 에어 필터,20180825.0,B01D39/1623,0.0,0.0,1.0,2.0
M,2298709749,1,,,,1020210012423,동영상의 공동 편집을 지원하는 동영상 편집 장치 및 방법,20210128.0,H04N21/854,2.0,0.0,3.0,12.0
J,1118609772,1,,,,1020170160458,행동활성화체계 및 행동억제체계 기반 생체신호 측정을 이용한 몰입 취약 성향 선별방법,20171128.0,A61B5/168,3.0,0.0,3.0,6.0
F,4148109781,1,,,,2019960031883,정비가 용이한 호이스트 장치,19960930.0,B66C13/54,0.0,0.0,1.0,1.0
J,1018609850,1,,,,20130096474,웹 검색을 위한 링크 키워드 디스플레이 방법,20130814.0,G06Q50/10,0.0,0.0,2.0,6.0
J,1238609854,1,,,,1020110045307,미니 금융단말기,20110513.0,G06Q40/02,0.0,0.0,1.0,1.0
J,1308609893,1,,,,1019990045096,도메인 네임을 이용한 위치 제공 방법,19991018.0,G06Q50/10,0.0,0.0,1.0,4.0
F,1068709899,1,,,,1020200107607,온라인 통합 관리형 클린로드 및 제설 시스템,20200826.0,G06Q50/10,4.0,0.0,1.0,4.0
C,1258609901,1,,,,1020170175572,타임슬라이스 촬영을 위한 카메라 캘리브레이션 방법 및 이를 위한 장치,20171219.0,G06T7/80,1.0,0.0,1.0,9.0
F,1292509902,1,,,,1020170116839,블렌딩방식을 이용한 시트스펀지 제조시스템,20170912.0,B29B7/7404,0.0,0.0,2.0,10.0
F,2208109904,1,,,,1020100058049,경량 콘크리트의 혼합 장치 및 이를 포함하는 타설 장치,20100618.0,B28C5/006,0.0,0.0,5.0,10.0
J,4628609941,1,,,,1020190120040,수련자 개인 맞춤형 수련 컨텐츠 추천 장치 및 방법,20190927.0,G06Q50/10,0.0,0.0,2.0,3.0
F,5558109943,1,,,,1020150026517,연속식 회전 구이기,20150225.0,A23N12/10,1.0,1.0,1.0,12.0
P,1058709962,1,,,,1020140188779,유아용 한글 교재,20141224.0,G09B19/00,0.0,2.0,1.0,4.0
F,1218109965,1,,,,1020180074855,워터 슬라이드용 노즐,20180628.0,B05B1/34,4.0,0.0,1.0,4.0
F,1178809986,1,,,,1020070023505,카본나노튜브를 활용한 복합소결재료 및 그 제조방법,20070309.0,C22C49/14,0.0,0.0,2.0,10.0
